doi,refcodes,count,year,url,name_dicts,compound_dicts
10.1007/s10904-015-0194-5,['JUYROM'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0194-5,"{'1': '{[Zn(hip)(4,4′-bipy)](DMA)·(4H2O)}n'}","{'1': ['{[Zn(hip)(4,4′-bipy)](DMA)·(4H2O)}n'], 'H2hip': ['5-hydroxyisophthalic'], '4,4′-bipy': ['4,4′-bipyridine'], 'DMA': ['N,N′-diethylformamide']}"
10.1007/s10904-015-0197-2,"['JABROW', 'JABRUC']",2,2015,https://link.springer.com/article/10.1007/s10904-015-0197-2,"{'1': '{[Zn(dit)2(H2O)2]·4H2O}n', '2': '[Zn(dit)(CH3COO)]n'}",{}
10.1007/s10904-015-0198-1,['BUQWER'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0198-1,{'1': '[Cu3(NA)6(DMF)3]n'},{}
10.1007/s10904-015-0204-7,"['QUPXOQ', 'QUPXUW']",2,2015,https://link.springer.com/article/10.1007/s10904-015-0204-7,"{'2a': '[{Cu(μ2-I)2Cu}(μ-PhCH2SCH2C≡CCH2SCH2Ph)2]', '3': '[{Cu4(μ2-Cl)2(μ3-Cl)2}(μ-PhCH2SCH2C≡CCH2SCH2Ph)4]n', 'L1': 'p-MeC6H4SCH2C≡CCH2SC6H4-p-Me', '1': '{[Cu(μ2-Br)2Cu](μ-p-MeC6H4SCH2C≡CCH2SC6H4Me-p)2}n', '2b': '[{Cu(μ2-Br)2Cu}(μ-PhCH2SCH2C≡CCH2SCH2Ph)2]'}","{'L1': ['1,4-bis(p-tolylthio)but-2-yne'], 'L2': ['1,4-bis(benzylthio)but-2-yne'], '3': ['[{Cu2(μ2-Cl)(μ3-Cl)}(μ-PhCH2SCH2C≡CCH2SCH2Ph)]n', '[{Cu4(μ2-Cl)2(μ3-Cl)2}(μ-PhCH2SCH2C≡CCH2SCH2Ph)4]n'], '1': ['[{Cu(μ2-Br)2Cu}(μ-p-MeC6H4SCH2C≡CCH2SC6H4Me-p)2]n', '{[Cu(μ2-Br)2Cu](μ-p-MeC6H4SCH2C≡CCH2SC6H4Me-p)2}n'], '2b': ['[{Cu(μ2-Br)2Cu}(μ-PhCH2SCH2C≡CCH2SCH2Ph)2]'], 'L': ['N-donor']}"
10.1007/s10904-015-0206-5,['HUSNUG'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0206-5,{'3': '[HgLI2]n'},"{'L': ['(5-Methyl-5-(3-pyridyl)hydantoin)', '5-methyl-5-(3-pyridyl)-2,4-imidazolidenedione'], '1': ['(5-Methyl-5-(3-pyridyl)hydantoin)trichloromercury(II)'], '2': ['(5-Methyl-5-(3-pyridyl)hydantoin)tribromomercury(II)'], '3': ['Poly-[(5-methyl-5-(3-pyridyl)hydantoin)iodo-μ-iodomercury(II)]']}"
10.1007/s10904-015-0215-4,"['BISWOP04', 'DELTAQ03', 'FIFNOY01', 'LUYZAH02', 'OJOQAF02', 'YUXTUI']",6,2015,https://link.springer.com/article/10.1007/s10904-015-0215-4,"{'1': '{Co(HCOO)2(4,4′-bipy)}n', '2': '{[Ni(4,4′-bipy)(OH)2(H2O)2]·sus·2H2O}n', '3': '{Ni(HCOO)2(4,4′-bipy)}n', '4': '{Zn(HCOO)2(4,4′-bipy)}n', '5': '{Cu(HCOO)2(4,4′-bipy)}n', '6': '{[Cu(ox)(2,2′-bipy)]·2H2O}n'}","{'1': ['{Co(HCOO)2(4,4′-bipy)}n'], '2': ['{[Ni(4,4′-bipy)(OH)2(H2O)2]·suc·2H2O}n', '{[Ni(4,4′-bipy)(OH)2(H2O)2]·sus·2H2O}n'], '3': ['{Ni(HCOO)2(4,4′-bipy)}n'], '4': ['{Zn(HCOO)2(4,4′-bipy)}n'], '5': ['{Cu(HCOO)2(4,4′-bipy)}n'], '6': ['{[Cu(ox)(2,2′-bipy)]·2H2O}n']}"
10.1007/s10904-015-0216-3,['VUXGOM'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0216-3,"{'1': '(EMIm)4[Sr10(1,4-NDC)10Br4]'}","{'1': ['(EMIm)4[Sr10(1,4-NDC)10Br4]']}"
10.1007/s10904-015-0223-4,"['ZUSJII', 'ZUSJOO', 'ZUSJUU']",3,2015,https://link.springer.com/article/10.1007/s10904-015-0223-4,"{'1': '{[Zn(bipy)(NIPH)]0.1·5H2O}n', '2': '{[Cd2(bipy)2(NIPH)2]·2H2O}n', '3': '{[Cd2(bipy)4(BDAC)(NO3)](NO3)·6H2O}n'}","{'NIPH': ['5-nitro-isophthalic'], 'H2BDAC': ['1,4-benzenediacrylic'], 'bipy': ['2,2′-bipyridine']}"
10.1007/s10904-015-0224-3,"['JUYRAY', 'JUYREC', 'JUYRIG']",3,2015,https://link.springer.com/article/10.1007/s10904-015-0224-3,"{'1': '[Co(3-NPA)(1,2-bimb)]n', '2': '[Co(4-NPA)(1,2-bimb)]n', '3': '[Co(4-NPA)(bpe)(H2O)]n'}","{'1': ['[Co(3-NPA)(1,2-bimb)]n'], '2': ['[Co(4-NPA)(1,2-bimb)]n'], '3': ['[Co(4-NPA)(bpe)(H2O)]n'], '3-NPAH2': ['3-nitrophthalic'], '4-NPAH2': ['4-nitrophthalic'], '1,2-bimb': ['1,2-bis(imidazol-1-ylmethyl)-benzene'], 'bpe': ['1,2-di(4-pyridyl)ethylene']}"
10.1007/s10904-015-0228-z,['AWECEM'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0228-z,{'1': '[Mn2(bptc)(bpmp)0.5]n'},{}
10.1007/s10904-015-0229-y,['AWEBIP'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0229-y,{},{}
10.1007/s10904-015-0230-5,"['AWECIQ', 'AWECOW', 'AWECUC']",3,2015,https://link.springer.com/article/10.1007/s10904-015-0230-5,"{'1': '{[Cd(AMPPA)2(H2O)2]·(NO3)2·H2O}n', '2': '{[Cd(AMPPA)2(ipa)]·2H2O}n', '3': '{[Cd(AMPPA)2(Hbtc)]·2H2O}n'}","{'AMPPA': ['N-(5-amino-2-methylphenyl)-4-(3-pyridyl)-2-pyrimidineamine'], 'H3btc': ['1,3,5-benzenetricarboxylic']}"
10.1007/s10904-015-0237-y,"['CIRYEI01', 'KADFON']",2,2015,https://link.springer.com/article/10.1007/s10904-015-0237-y,{'2': '[Cd(NIPH)(imH)(CH3CH2O)]n'},{'H2NIPH': ['5-nitroisophthalic']}
10.1007/s10904-015-0243-0,['UPUBEO'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0243-0,{'1': '[Zn(HL)(H2O)]·[EMI]'},"{'H4L': ['2,2′,4,4′-quaterphenyl'], 'EMI': ['1-ethyl-3-methylimidazolium']}"
10.1007/s10904-015-0249-7,['LAJPEU'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0249-7,{'1': '{Cu4(btp)4[(CuO6)(As3O3)2Mo6O18]}·2H2O'},"{'btp': ['1,3-bis(1,2,4-triazol-1-yl)propane']}"
10.1007/s10904-015-0251-0,['AVEYEH'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0251-0,{},"{'BIN': ['1,4-bis((2H-benzo[d]imidazol-2-yl)methyl)']}"
10.1007/s10904-015-0252-z,['HXTPSN04'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0252-z,"{'1': 'Ph3SnOH', '2': '^3∞{[Cu^II(en)2H2O][Cu^I2(CN)4]}', '3': '^3∞{[H2tn][(Cu2(CN)3)2]·H2O}', '4': '^3∞{[Cu^II(tn)2][Cu2^I(CN)3]2}', '5': 'K[CuI2(CN)3]·(H2O)'}",{}
10.1007/s10904-015-0255-9,"['WACVUU', 'WACWEF']",2,2015,https://link.springer.com/article/10.1007/s10904-015-0255-9,"{'1': '[Cd3(mbdc)3(Hdatrz)]n', '2': '[Cd2(pbdc)1.5(datrz)2(H2O)2(DMA)]n', '3': '[Cd2(L)(Hdatrz)2(H2O)2]n'}","{'H2mbdc': ['1,3-benzenedicarboxylic'], 'Hdatrz': ['3,5-diamino-1,2,4-triazole'], 'H2pbdc': ['1,4-benzenedicarboxylic'], 'H4L': ['1,2,3,4-cyclopentanetetracarboxylic'], 'DMA': ['N,N′-dimethylacetamide']}"
10.1007/s10904-015-0257-7,['WAFBIR'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0257-7,{'1': '[Ni(L)(SO4)(H2O)2]n'},{}
10.1007/s10904-015-0264-8,['QAFWOM'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0264-8,"{'1': '(SCP),3∞[Cu2(CN)4(Me3Pb)2(bpy)]'}",{}
10.1007/s10904-015-0267-5,['UGALEU01'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0267-5,{},{}
10.1007/s10904-015-0281-7,"['UPUBIS', 'UPUBOY']",2,2015,https://link.springer.com/article/10.1007/s10904-015-0281-7,"{'1': '[Co2(2,6-ndc)2(L)]n', '2': '[Ag(L)(1,4-Hndc)]n'}","{'1': ['[Co2(2,6-ndc)2(L)]n'], '2': ['[Ag(L)(1,4-Hndc)]n'], 'L': ['1,1′-(1,4-butanediyl)bis(2-methylbenzimidazole)'], '2,6-H2ndc': ['2,6-naphthalenedicarboxylic'], '1,4-H2ndc': ['1,4-naphthalenedicarboxylic']}"
10.1007/s10904-015-0292-4,['ULEHEA'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0292-4,"{'1': '(btcH4),{[Sm(btcH2)0.5(btc)0.5(H2O)]·2H2O}∞'}",{}
10.1007/s10904-015-0301-7,['AWEFAL'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0301-7,{'1': '[Cu(CN)2(Me3Pb)phen]'},{}
10.1007/s10904-015-0304-4,['UNECEX'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0304-4,"{'1': '[Ce(tp)(NMP)2(CH3COO)]n', '2': '[(tp)(NMP)2]'}",{'NMP': ['N-methyl']}
10.1007/s10904-015-0308-0,['ANUDOE'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0308-0,"{'1': '[Cu2(pypymba)3]n', '2': '[Cu2(pypymba)2]n'}",{'pypymba': ['4-((3-(pyrazin-2-yl)-1H-pyrazol-1-yl)methyl)benzoic']}
10.1007/s10904-015-0313-3,['AWOMEG'],1,2015,https://link.springer.com/article/10.1007/s10904-015-0313-3,{'1': '[AgSCN(phen)]n'},{}
10.1007/s10904-015-0323-1,"['OWUHEV', 'OWUHIZ']",2,2016,https://link.springer.com/article/10.1007/s10904-015-0323-1,"{'1': '{[Co3(DBA)3(dmbpy)]·(DMF)·(H2O)4}n', '2': '{[(Me2NH2)2Cd(DBA)2]·(DMF)3}n', 'H': 'ΔA(B)(L2z–2/3)–(3/2)κA(B)λA(B)L·S'}","{'H2DBA': ['4,4′-methylenedibenzoic'], 'dmbpy': ['3,3′-dimethyl-4,4′-bipyridine']}"
10.1007/s10904-016-0337-3,['JAGNEN'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0337-3,{'1': '[Cd4(bptca)2(DMF)4]n'},{}
10.1007/s10904-016-0339-1,"['FARBUY', 'FARCAF']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0339-1,"{'1': '{[Zn(L1)0.5(btc)0.5(H2O)]·H2O}n', '2': '{[Zn(L2)(1,4-ndc)]·2H2O}n'}","{'2': ['{[Zn(L2)(1,4-ndc)]·2H2O}n'], 'sql': ['4-connected'], 'L1': ['1,4-bis(2-methylbenzimidazole-1-ylmethyl)benzene'], 'L2': ['1,4-bis(2-methylbenzimidazole)butane'], 'H4btc': ['butane-1,2,3,4-tetracarboxylic'], '1,4-H2ndc': ['1,4-naphthalenedicarboxylic']}"
10.1007/s10904-016-0343-5,['KAVPEF'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0343-5,"{'1': '[Co(3-pytza)2(H2O)2]n·2nH2O', '2': '[Co(4-pytza)2]n'}","{'1': ['[Co(3-pytza)2(H2O)2]n·2nH2O'], '2': ['[Co(4-pytza)2]n'], 'Hn-pytza': ['5-(n-pyridyl)tetrazole-2-acetic'], '2-pytza': ['5-(2-pyridyl)tetrazole-2-acetato'], '3-pytza': ['5-(3-pyridyl)tetrazole-2-acetato'], '4-pytza': ['5-(4-pyridyl)tetrazole-2-acetato']}"
10.1007/s10904-016-0358-y,['IKOQEG'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0358-y,{},"{'ddpp': ['2,5-di(2′,4′-dicarboxylphenyl)pyridine'], 'bipy': ['4,4′-bipyridine']}"
10.1007/s10904-016-0375-x,"['BEFGIF', 'BEFGOL']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0375-x,"{'1': '[Ag(L)]n', '2': '[Cd(L)2(bpe)]n'}","{'HL': ['2-fluoroisonicotinic'], 'bpe': ['1,2-bi(4-pyridyl)ethylene']}"
10.1007/s10904-016-0381-z,"['AZAYUX', 'AZAZAE']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0381-z,"{'1': '{[Ni(L1)(2,6-ndc)0.5(H2O)2]·0.5(2,6-ndc)·2H2O}n', '2': '[Ni(L2)(1,4-ndc)(H2O)]n'}","{'1': ['{[Ni(L1)(2,6-ndc)0.5(H2O)2]·0.5(2,6-ndc)·2H2O}n'], '2': ['[Ni(L2)(1,4-ndc)(H2O)]n'], 'L1': ['1,3-bis(5,6-dimethylbenzimidazol-1-yl)-2-propanol'], 'L2': ['1,3-bis(5,6-dimethylbenzimidazol-1-ylmethyl)benzene'], '2,6-H2ndc': ['2,6-naphthalenedicarboxylic'], '1,4-H2ndc': ['1,4-naphthalenedicarboxylic']}"
10.1007/s10904-016-0385-8,"['AQUMIK', 'AQUMIK01']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0385-8,{'1': '[Pb(μ-2-pinh)N3H2O]n'},{'1': ['[Pb(μ-2-pinh)N3H2O]n']}
10.1007/s10904-016-0397-4,"['REYCAC', 'REYCEG', 'REYCIK']",3,2016,https://link.springer.com/article/10.1007/s10904-016-0397-4,"{'1': '[Zn(L1)2(mip)]n', '2': '[Zn(L1)(2,6-ndc)]n', '3': '[Cd(L2)0.5(bpdc)]n'}","{'2': ['[Zn(L1)(2,6-ndc)]n'], 'mog': ['4,4-connected'], 'L1': ['1,1′-(1,3-propanediyl)bis(thiabendazole)'], 'L2': ['1,1′-(1,6-hexanediyl)bis(thiabendazole)'], 'H2mip': ['5-methylisophthalic'], '2,6-H2ndc': ['2,6-naphthalenedicarboxylic'], 'H2bpdc': ['4,4′-biphenyldicarboxylic']}"
10.1007/s10904-016-0400-0,['YELTUH'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0400-0,{},{}
10.1007/s10904-016-0406-7,['YUFLOD'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0406-7,{},{}
10.1007/s10904-016-0429-0,"['BESFUD', 'BESGAK']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0429-0,"{'1': '[Cu(fdc)(dmbpy)(H2O)]n', '2': '{[Ni2(fdc)2(bipy)2(H2O)4]·(H2O)2}n'}","{'fdca': ['2,5-furandicarboxylic'], 'dmbpy': ['3,3′-dimethyl-4,4′-bipyridine'], 'bipy': ['4,4′-bipyridine']}"
10.1007/s10904-016-0446-z,['VUPZOY'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0446-z,{'1': '{[Cd1.5(tta)(H2O)4.5]·H2O}n'},{}
10.1007/s10904-016-0451-2,['JENDIS'],1,2016,https://link.springer.com/article/10.1007/s10904-016-0451-2,{},"{'L': ['1,4-bis(thiabendazole)butane'], 'H4btec': ['1,2,4,5-benzenetetracarboxylic']}"
10.1007/s10904-016-0462-z,"['KUKLUA', 'TOLQIW01']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0462-z,"{'1': '[Co(bib)(SO4)](H2O)2n·nH2O', '2': '[Co(bib)(bptc)0.5(H2O)2]n'}","{'bib': ['1,4-bis'], 'H4bptc': ['3,3′,5,5′-biphenyltetracarboxylic']}"
10.1007/s10904-016-0477-5,"['QUJCUW', 'QUJDAD']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0477-5,"{'1': '{[C6H4(O)C=N–N=C(Me)COO](CH3OH)(C6H5CH2)2Sn}n', '2': '{[C6H4(O)C–NH–N=C(Me)COO](C6H5CH2)3Sn}n'}",{}
10.1007/s10904-016-0479-3,"['JEHYUT', 'RAFPUM02']",2,2016,https://link.springer.com/article/10.1007/s10904-016-0479-3,"{'2': '[Hg(L)I2]n', '1': '[Cd(L)Br2]n', '4': '[Hg(L)Cl2]n', '3': '[Hg(L)Br2]n'}",{}
10.1007/s10904-017-0526-8,"['AVUYIZ02', 'OFITIH01']",2,2017,https://link.springer.com/article/10.1007/s10904-017-0526-8,{},{}
10.1007/s10904-017-0538-4,"['OVETUH', 'OVEVAP']",2,2017,https://link.springer.com/article/10.1007/s10904-017-0538-4,"{'1': '[Zn(L1)(H2bta)]', '2': '[Co(L2)(ndc)]·0.75H2O'}","{'H4bta': ['1,2,4,5-benzenetetracarboxylic'], 'H2ndc': ['2,6-naphthalenedicarboxylic']}"
10.1007/s10904-017-0553-5,['JEMMUM'],1,2017,https://link.springer.com/article/10.1007/s10904-017-0553-5,"{'1': '{[Cd(SCN)2(EN)2]}', '2': '{[Co2(NCS)4(EN)8]}'}",{}
10.1007/s10904-017-0571-3,['ZEQQEU'],1,2017,https://link.springer.com/article/10.1007/s10904-017-0571-3,{'1': 'H2L'},{}
10.1007/s10904-017-0581-1,['OVANAD'],1,2017,https://link.springer.com/article/10.1007/s10904-017-0581-1,{'1': '[(Ph3Sn)2(L)]n'},{}
10.1007/s10904-017-0584-y,"['SAYPAM', 'SAYPAM01', 'SAYPAM02', 'SAYPAM03']",4,2017,https://link.springer.com/article/10.1007/s10904-017-0584-y,"{'2': '[Cu4I4Py4]', '1a': '[Cu2I2Py4]'}",{}
10.1007/s10904-017-0610-0,"['DIQTUV', 'DIQTUV01', 'RITMAL', 'RITMIT', 'RITMOZ']",5,2017,https://link.springer.com/article/10.1007/s10904-017-0610-0,"{'L2': '[1,3-Fc-C(H)S2(CH2)2]', 'CL1': '[{Cu4(μ2-Br)2(μ3-Br)2}(μ2-L2)2(MeCN)2]'}","{'L1': ['1,3-dithiolane'], 'CL1': ['[{Cu4(μ2-Br)2(μ3-Br)2}(μ2-L2)2(MeCN)2]', '[{Cu4(μ2-Br)2(μ3-Br)2}(µ-L2)2(MeCN)2]'], 'L2': ['[1,3-Fc-C(H)S2(CH2)2]'], 'dtpcp': ['2,11-dithia[3.3]paracyclophane'], 'L': ['3,7-di(3-pyridyl)-1,5-dioxa-3,7-diazacyclooctane']}"
10.1007/s10904-017-0611-z,['AZAPUP'],1,2017,https://link.springer.com/article/10.1007/s10904-017-0611-z,{'1': '{[Eu2(Bript)3(H2O)2]·2(H2O)}n'},{'H2Bript': ['4-bromoisophthalic']}
10.1007/s10904-017-0620-y,"['JIYJUZ', 'JIYKAG', 'JIYKIO', 'JIYKOU']",4,2017,https://link.springer.com/article/10.1007/s10904-017-0620-y,"{'3': '[Li2(Hip)(DMPU)(H2O)]', '4': '[Li2(Hip)(DMPU)(H2O)]()', '1': '[Li2(Hip)(e-murea)2(H2O)]', '2': '[Li4(HiP)2(DMA)2]', '5': '[Li2(HiP)(DMF)(H2O)]'}","{'Hip': ['5-hydroxyisophthalic'], 'e-murea': ['1,3-dimethyl-2-imidazolidinone'], 'DMPU': ['N,N-dimethylpropyleneurea']}"
10.1007/s10904-017-0623-8,"['SUCMAH', 'SUCMEL']",2,2017,https://link.springer.com/article/10.1007/s10904-017-0623-8,"{'1': '[Cd3(2-pytzipa)2(MeOH)2Cl4]n', '2': '[Cd(3-pytzipa)2]n'}","{'1': ['[Cd3(2-pytzipa)2(MeOH)2Cl4]n'], '2': ['[Cd(3-pytzipa)2]n'], 'tza': ['tetrazole-1-acetato', '1,5-tetrazole-diacetato'], 'pytz': ['5-(4-pyridyl)tetrazole'], 'pytza': ['5-(4-pyridyl)tetrazole-2-acetato'], 'pztza': ['5-(2-pyrazinyl)tetrazole-2(1-methyl)acetato'], 'tzpha': ['1,3-di(tetrazole-5-yl)benzene-N2,N2′-diacetato']}"
10.1007/s10904-017-0663-0,"['JEJYUV', 'JEJZAC']",2,2017,https://link.springer.com/article/10.1007/s10904-017-0663-0,{'2': 'Mn(1)'},{}
10.1007/s10904-017-0681-y,"['GEXTUB', 'GEXVAJ']",2,2017,https://link.springer.com/article/10.1007/s10904-017-0681-y,"{'1': '[(BIIM)(BDC)(H2O)Cd]3n', '2': '{[(BIIM)4(H2O)4Cu2]·(TDC)2·(H2O)12}n'}",{}
10.1007/s10904-017-0717-3,['DISBOZ'],1,2017,https://link.springer.com/article/10.1007/s10904-017-0717-3,{'1': '[Zn3(HBPTC)2(bmp)2(H2O)2]·2H2O'},"{'H4BPTC': ['biphenyl-3,3′,4,4′-tetracarboxylic'], 'bmp': ['3,6-bis(imidazol-1-yl)pyridazine']}"
10.1007/s10904-017-0742-2,"['WESNUG', 'XUFPEV02']",2,2017,https://link.springer.com/article/10.1007/s10904-017-0742-2,{},"{'sql': ['4-connected'], 'm-bix': ['1,3-bis(1H-imidazolyl)-methyl'], 'H2HIP': ['5-hydroxyisophthalic'], 'oba': ['4,4-oxybisbenzoic']}"
10.1007/s10904-017-0755-x,['FIBNOW'],1,2017,https://link.springer.com/article/10.1007/s10904-017-0755-x,{'1': '[Cd(INA)2(4-aba)]'},"{'1': ['[Cd(INA)2(4-aba)]'], '4-aba': ['4-amino']}"
10.1007/s10904-017-0774-7,['DIMYIK'],1,2018,https://link.springer.com/article/10.1007/s10904-017-0774-7,"{'1': '{[Cu(HPymat)(MeOH)](NO3)}n', '2': '{[Cu4(Pymab)4(H2O)4](NO3)4}', 'A': '[Cu(II)2(5-HIPA)2(4,4′-bipy)2(H2O)2]n', 'B': '[Cu(II)3(5-HIPA)2(2-PyC)2(4,4′-bipy)2(H2O)4]n'}","{'(2)': ['[Cu(2,3′-2′,3-bpdc)H2O]n'], 'cds': ['CdSO4-like'], 'A': ['[Cu(II)2(5-HIPA)2(4,4′-bipy)2(H2O)2]n'], 'B': ['[Cu(II)3(5-HIPA)2(2-PyC)2(4,4′-bipy)2(H2O)4]n'], '2': ['[Cu(2,3′-2′,3-bpdc)H2O]n'], 'H2ppa': ['1,4-phenylenedipropionic'], 'bpy': ['4,4′-bipyridine'], 'azp': ['4,4′-azobipyridine'], '5-HIPA': ['5-hydroxyisophthalato'], 'bpe': ['1,2-bis(4-pyridyl)ethane'], 'bptcH4': ['2,2′-bipyridine-3,3′,6,6′-tetracarboxylic']}"
10.1007/s10904-018-0784-0,"['RINSUF', 'RINTAM']",2,2018,https://link.springer.com/article/10.1007/s10904-018-0784-0,"{'1': 'Nd(5SIS)·(DMF)2·5H2O', '2': '[La(5sis)·8H2O]'}",{}
10.1007/s10904-018-0806-y,['CIQGIV'],1,2018,https://link.springer.com/article/10.1007/s10904-018-0806-y,{'1': 'BiI3(DppeO2)3/2'},{'DppeO2': ['diphenylphosphane']}
10.1007/s10904-018-0810-2,"['DISBAL', 'DISBEP']",2,2018,https://link.springer.com/article/10.1007/s10904-018-0810-2,"{'1': '{[Zn2(BPTC)(BBI)2]·(H2O)3·DMSO}n', '2': '{[Cd2(BPTC)(BBI)2]·H2O}n'}","{'H4BPTC': ['biphenyl-3,3′,4,4′-tetracarboxylic'], 'BBI': ['1,1′-(1,4-butanediyl)bis(imidazole)']}"
10.1007/s10904-018-0849-0,['DISBIT'],1,2018,https://link.springer.com/article/10.1007/s10904-018-0849-0,{'1': '[Cd3(BPTC)(bmp)2(ox)(H2O)4]'},"{'H4BPTC': ['biphenyl-3,3′,4,4′-tetracarboxylic'], 'bmp': ['3,6-bis(imidazol-1-yl)pyridazine']}"
10.1007/s10904-018-0852-5,"['CILQAS', 'CILQEW']",2,2018,https://link.springer.com/article/10.1007/s10904-018-0852-5,"{'1': '[HgCl(2,3-pydcH)(H2O)]n', '2': '[HgCl(2,5-pydcH)(DMF)]n'}","{'1': ['[HgCl(2,3-pydcH)(H2O)]n'], '2': ['[HgCl(2,5-pydcH)(DMF)]n'], '2,3-pydcH2': ['pyridine-2,3-dicarboxylic'], '2,5-pydcH2': ['pyridine-2,5-dicarboxylic']}"
10.1007/s10904-018-0898-4,['ENADOP'],1,2018,https://link.springer.com/article/10.1007/s10904-018-0898-4,"{'2': '[Cd(2,2′-bpy)2(NO3)2][Cd(2,2′-bpy)2(NO3)(H2O)](NO3)', '3': '[Pb2Cd(2,2′-bipy)4(NO3)6]n'}","{'2': ['[Cd(2,2′-bpy)2(NO3)2][Cd(2,2′-bpy)2(NO3)(H2O)](NO3)'], '3': ['[Pb2Cd(2,2′-bipy)4(NO3)6]n']}"
10.1007/s10904-018-0910-z,['KUKGUV'],1,2018,https://link.springer.com/article/10.1007/s10904-018-0910-z,"{'1': '[Zn(L)2(H2O)2]n', '2': '[Ni(L)2(H2O)2]n'}",{'HL': ['(benzotriazol-1-yloxy)-acetic']}
10.1007/s10904-018-0967-8,['ERAQUM'],1,2018,https://link.springer.com/article/10.1007/s10904-018-0967-8,{},{}
10.1007/s10904-019-01081-8,"['GUVVIF', 'GUVVOL']",2,2019,https://link.springer.com/article/10.1007/s10904-019-01081-8,"{'1': '[Cu3(OH)(pz)3(Hpz)(H2O)(ipa)](H2O)4', '2': '[Cd(phen)(ndc)](H2O)'}","{'phen': ['1,10-phenanthroline'], 'H2ndc': ['1,2-naphthalene']}"
10.1007/s10904-019-01108-0,"['OXEWUL01', 'VUBFOQ', 'VUBFUW', 'VUBGAD', 'VUBGEH', 'VUBGIL']",6,2019,https://link.springer.com/article/10.1007/s10904-019-01108-0,"{'1': '{[Li2(1,3,5-btc)(1,3,5-Hbtc)(DMF)](DMF)2}n', '2': '{[Li3(1,3,5-btc)(DMSO)3](H2O)}n', '3': '{((CH3)2NH)[Li2(1,3,5-btc)(H2O)]}n', '4': '{((CH3)2NH)[Li2(1,3,5-btc)(1,3,5-Hbtc)]}n', '5': '{((CH3)2NH)[Li2(1,3,5-btc)]}n', '6': '[Li3(1,3,5-btc)(H2O)]n'}","{'1': ['{[Li2(1,3,5-btc)(1,3,5-Hbtc)(DMF)](DMF)2}n'], '2': ['{[Li3(1,3,5-btc)(DMSO)3](H2O)}n'], '3': ['{((CH3)2NH)[Li2(1,3,5-btc)(H2O)]}n'], '4': ['{((CH3)2NH)[Li2(1,3,5-btc)(1,3,5-Hbtc)]}n'], '5': ['{((CH3)2NH)[Li2(1,3,5-btc)]}n'], '6': ['[Li3(1,3,5-btc)(H2O)]n'], 'DMF': ['N,N-dimethylformamide']}"
10.1007/s10904-019-01119-x,['MUFWES'],1,2019,https://link.springer.com/article/10.1007/s10904-019-01119-x,{'1': '{[Cd(Hpzca)2(H2O)3]·H2O}n'},{}
10.1007/s10904-019-01136-w,"['PUDNOU', 'PUDNUA', 'PUDPAI', 'PUDPEM']",4,2019,https://link.springer.com/article/10.1007/s10904-019-01136-w,"{'3': '1,4-diazabicyclo[2.2.2]octane', '2': 'Zn(NO3)2⋅6H2O', '4': 'Zn(NO3)2⋅6H2O'}","{'1': ['4,4′-bipyridine', '(4,4′-bpy,'], '3': ['1,4-diazabicyclo[2.2.2]octane'], 'BDC': ['1,4-benzenedicarboxylate'], 'L': ['4,4′-bipyridine'], 'EMI': ['1-ethyl-3-methylimidazolium'], 'BPP': ['1,3-bis(4-pyridyl)propane']}"
10.1007/s10904-020-01442-8,['NAFZUT'],1,2020,https://link.springer.com/article/10.1007/s10904-020-01442-8,{},{}
10.1007/s10904-020-01593-8,"['COFORM14', 'IPEWOS']",2,2020,https://link.springer.com/article/10.1007/s10904-020-01593-8,{},{}
