doi,refcodes,count,year,urls,url,flags,name_dicts,compound_dicts
10.1016/j.jssc.2020.121248,"['GUCDIU', 'GUCDOA', 'GUCDUG', 'GUCFAO', 'GUCFES', 'GUCFIW']",6,2020,https://api.elsevier.com/content/article/pii/S0022459620300785,https://www.sciencedirect.com/science/article/pii/S0022459620300785,1,"{'1': '[LaCu(2,5-pydc)2(H2O)4]Cl', '2': '[LaNi(2.5-pydc)2(H2O)4]Cl·4H2O', '3': '[LaCu2Cl3(4,4′-bpdc)2(H2O)3]·H2O', '4': 'CeCuCl2(5,5′-bpdc)(HCO3)(H2O)'}","{'1': ['[LaCu(2,5-pydc)2(H2O)4]Cl'], '2': ['[LaNi(2.5-pydc)2(H2O)4]Cl·4H2O'], '3': ['[LaCu2Cl3(4,4′-bpdc)2(H2O)3]·H2O'], '4': ['CeCuCl2(5,5′-bpdc)(HCO3)(H2O)']}"
10.1016/j.inoche.2011.12.010,['HAVYOU'],1,2012,https://api.elsevier.com/content/article/pii/S1387700311006095,https://www.sciencedirect.com/science/article/pii/S1387700311006095,1,{},{}
10.1016/j.ica.2010.03.072,"['GAFLAC', 'GAFLEG']",2,2010,https://api.elsevier.com/content/article/pii/S0020169310002306,https://www.sciencedirect.com/science/article/pii/S0020169310002306,1,{},{}
10.1016/j.ica.2020.119561,['ZZZJIY05'],1,2020,https://api.elsevier.com/content/article/pii/S0020169320301018,https://www.sciencedirect.com/science/article/pii/S0020169320301018,1,"{'1': '[Zn(µ-Bz)2]n', '2': 'Cd(Bz)2(H2O)3', '3': '[Zn(µ-Bz)2(4-Acpy)]2', '4': '[Cd(µ-Bz)2(4-Acpy)2]2'}","{'3': ['[Zn(µ-Bz)2(4-Acpy)]2', '4-Acpy'], '4': ['[Cd(µ-Bz)2(4-Acpy)2]2'], '1': ['4-Acpy']}"
10.1016/j.ica.2019.01.004,"['SIYFUE', 'SIYGAL', 'SIYGEP', 'SIYGIT', 'SIYGOZ', 'SIYGUF', 'SIYHAM']",7,2019,https://api.elsevier.com/content/article/pii/S0020169318316207,https://www.sciencedirect.com/science/article/pii/S0020169318316207,1,"{'1': '{[La2Cd(2,3-pzdc)4(H2O)6]·2H2O}n', '2': '{[Pr2Cd(2,3-pzdc)4(H2O)6]·2H2O}n', '3': '{[Nd2Cd(2,3-pzdc)4(H2O)6]·2H2O}n', '4': '{[Eu2(2,3-pzdc)3(H2O)5]·3H2O}n', '5': '{[Tb2(2,3-pzdc)3(H2O)5]·3H2O}n', '6': '{[Dy2(2,3-pzdc)3(H2O)5]·3H2O}n', '7': '{[Ho2(2,3-pzdc)3(H2O)5]·3H2O}n', '8': '{[Er2(2,3-pzdc)3(H2O)5]·3H2O}n', '9': '{[Dy2Zn(2,3-pzdc)4(H2O)6]·2H2O}n'}","{'1': ['{[La2Cd(2,3-pzdc)4(H2O)6]·2H2O}n'], '2': ['{[Pr2Cd(2,3-pzdc)4(H2O)6]·2H2O}n'], '3': ['{[Nd2Cd(2,3-pzdc)4(H2O)6]·2H2O}n'], '4': ['{[Eu2(2,3-pzdc)3(H2O)5]·3H2O}n'], '5': ['{[Tb2(2,3-pzdc)3(H2O)5]·3H2O}n'], '6': ['{[Dy2(2,3-pzdc)3(H2O)5]·3H2O}n'], '7': ['{[Ho2(2,3-pzdc)3(H2O)5]·3H2O}n'], '8': ['{[Er2(2,3-pzdc)3(H2O)5]·3H2O}n'], '9': ['{[Dy2Zn(2,3-pzdc)4(H2O)6]·2H2O}n'], 'I': ['2,3-pzdc']}"
10.1016/S0022-0248(03)01085-6,['LAMGEM'],1,2003,https://api.elsevier.com/content/article/pii/S0022024803010856,https://www.sciencedirect.com/science/article/pii/S0022024803010856,1,{},{}
10.1016/j.inoche.2011.09.028,"['QATHEA', 'QATHIE']",2,2012,https://api.elsevier.com/content/article/pii/S1387700311004709,https://www.sciencedirect.com/science/article/pii/S1387700311004709,1,{},{}
10.1016/j.molstruc.2010.06.029,"['GAFNUY', 'GAFPAG', 'GAFPEK', 'GAFPIO', 'GAFPOU', 'GAFPUA', 'GAFQAH']",7,2010,https://api.elsevier.com/content/article/pii/S0022286010005284,https://www.sciencedirect.com/science/article/pii/S0022286010005284,1,{},{}
10.1016/S1387-7003(00)00183-0,['XESDAA'],1,2001,https://api.elsevier.com/content/article/pii/S1387700300001830,https://www.sciencedirect.com/science/article/pii/S1387700300001830,1,"{'1': '[Rh2(μ-O2CMe)2(N–N)2(H2O)2][O2CMe]2', '5': 'g∥=2.0066;{[Rh2(μ-O2CMe)2(phen)2][BPh4]}n'}",{}
10.1016/j.jorganchem.2008.06.010,"['YITMAQ01', 'YITMAQ02']",2,2008,https://api.elsevier.com/content/article/pii/S0022328X08003598,https://www.sciencedirect.com/science/article/pii/S0022328X08003598,1,"{'1': 'L2CNSnF2', '3a': '[LCNnBuSnF(μ-F)2SnLCNnBuF]·2HOTf'}",{}
10.1016/j.cclet.2014.10.013,['VORPOJ'],1,2015,https://api.elsevier.com/content/article/pii/S1001841714004240,https://www.sciencedirect.com/science/article/pii/S1001841714004240,1,{},{}
10.1016/j.poly.2016.09.051,['IXUDAI'],1,2017,https://api.elsevier.com/content/article/pii/S0277538716304818,https://www.sciencedirect.com/science/article/pii/S0277538716304818,1,"{'1': 'Na[HB(tzNO2)3]', '2': '[HB(tzNO2)3]Cu[P(C6H5)3]2', '3': '[HB(tzNO2)3]Ag[P(C6H5)3]2', '4': '[HB(tzNO2)3]Cu[P(p-C6H4CH3)3]2', '5': '[HB(tzNO2)3]Ag[P(p-C6H4CH3)3]2'}","{'2': ['metal:triorganophosphane'], '5': ['metal:triorganophosphane']}"
10.1016/j.ica.2018.04.005,"['XIFSEN', 'XIFVOA', 'XIFVUG']",3,2018,https://api.elsevier.com/content/article/pii/S0020169317315013,https://www.sciencedirect.com/science/article/pii/S0020169317315013,1,"{'1': 'Yb(NO3)3·5H2O', '2': 'Tm(NO3)3·5H2O', '3,': '{[Cd2(C16H12N2O4)(NO3)2·4(C3H7NO)]}n'}","{'C16H12N2O4': ['2,2′-diamino-trans']}"
10.1016/j.inoche.2017.12.014,['WEQBUS'],1,2018,https://api.elsevier.com/content/article/pii/S1387700317308626,https://www.sciencedirect.com/science/article/pii/S1387700317308626,1,{},{}
10.1016/j.jssc.2005.09.029,"['JEBCAV', 'JEBCEZ']",2,2005,https://api.elsevier.com/content/article/pii/S0022459605004342,https://www.sciencedirect.com/science/article/pii/S0022459605004342,1,"{'1': '[Cd(2,2′-bpy)3][{Cd(dien)}As8V14O42(H2O)]', '2': '[Zn(2,2′-bpy)2]2[As8V14O42(H2O)]·H2O', '3': '[Ni(en)2]3[As8V14O42(HPO3)]·4H2O'}","{'1': ['[Cd(2,2′-bpy)3]{[Cd(dien)]As8V14O42(H2O)}', '[Cd(2,2′-bpy)3][{Cd(dien)}As8V14O42(H2O)]'], '2': ['[Zn(2,2′-bpy)2]2[As8V14O42(H2O)]·H2O']}"
10.1016/j.molstruc.2006.08.029,"['CEYZIQ', 'CEYZOW']",2,2007,https://api.elsevier.com/content/article/pii/S0022286006007058,https://www.sciencedirect.com/science/article/pii/S0022286006007058,1,{},{}
10.1016/j.inoche.2014.07.035,['JOVVAT'],1,2014,https://api.elsevier.com/content/article/pii/S1387700314003311,https://www.sciencedirect.com/science/article/pii/S1387700314003311,1,{},{}
10.1016/j.molstruc.2021.130193,['EMOFAQ'],1,2021,https://api.elsevier.com/content/article/pii/S0022286021003240,https://www.sciencedirect.com/science/article/pii/S0022286021003240,1,"{'(AgIZSAL)': '[Ag(IZSAL)2(H2O)]NO3', '(AgIZmVA)': '[Ag(IZmVA)]NO3', '(AgIZVAN)': '[Ag(IZVAN)2]NO3'}",{}
10.1016/j.molstruc.2020.128411,"['DUNCEX', 'DUNCIB', 'DUNZAQ']",3,2020,https://api.elsevier.com/content/article/pii/S0022286020307365,https://www.sciencedirect.com/science/article/pii/S0022286020307365,1,"{'(1)': '{[Cd(HTMCA)]•(H2O)•(DMA)}n', '2': '{[Cd(HTMCA)(H2O)]·(H2O)5}n', '(3)': '{[Cd(TMCA)]-(CH3CH3NH2)+•H2O}n', '3': '{[Cd(TMCA)]-(CH3CH3NH2)+•H2O}n', '1': '{[Cd(HTMCA)]•(H2O)•(DMA)}n'}",{}
10.1016/j.ica.2019.119370,"['XOHQAN01', 'XULQEA02']",2,2020,https://api.elsevier.com/content/article/pii/S0020169319316469,https://www.sciencedirect.com/science/article/pii/S0020169319316469,1,{'1': 'H2O-immersion'},{}
10.1016/j.poly.2003.11.041,['AWESIE'],1,2004,https://api.elsevier.com/content/article/pii/S0277538703006776,https://www.sciencedirect.com/science/article/pii/S0277538703006776,1,"{'1': '∞1[Cu2L1(acdca)]·CH3OH·4H2O', '2': '[(CuZnL2)2(bpete)2](ClO4)4·4.5CH3OH'}",{}
10.1016/j.inoche.2011.10.039,"['QAVBOG', 'QAVCAT']",2,2012,https://api.elsevier.com/content/article/pii/S1387700311005430,https://www.sciencedirect.com/science/article/pii/S1387700311005430,1,{},{}
10.1016/j.inoche.2013.08.021,"['DIVFIZ', 'DIVFOF']",2,2013,https://api.elsevier.com/content/article/pii/S1387700313003328,https://www.sciencedirect.com/science/article/pii/S1387700313003328,1,"{'1': '[Co(3-pmna)2(H2O)2]n', '2': '{[Co2(4-pmna)4(H2O)]∙0.25H2O}n'}","{'1': ['[Co(3-pmna)2(H2O)2]n'], '2': ['{[Co2(4-pmna)4(H2O)]∙0.25H2O}n']}"
10.1016/j.poly.2007.03.044,"['PIKBUH', 'PIKCAO', 'XIFXAM']",3,2007,https://api.elsevier.com/content/article/pii/S0277538707002124,https://www.sciencedirect.com/science/article/pii/S0277538707002124,1,"{'1': '[Rb3(H2SSA)(HSSA)(H2O)4]n', '2': '[Cs(H2SSA)]n', '3': '[Pb(H2SSA)2(H2O)]n'}",{}
10.1016/j.ica.2014.01.006,['WOBNUY'],1,2014,https://api.elsevier.com/content/article/pii/S002016931400022X,https://www.sciencedirect.com/science/article/pii/S002016931400022X,1,{},{}
10.1016/j.jssc.2010.04.029,"['EPELER', 'EPELIV', 'EPELOB', 'EPELUH']",4,2010,https://api.elsevier.com/content/article/pii/S0022459610001763,https://www.sciencedirect.com/science/article/pii/S0022459610001763,1,"{'(1)': '[Ni(4,4′-bpy)(3,4-H2bptc)(H2O)3]n(2)', '(3)': 'Mn2(2,2′-bpy)4(3,4-H2bptc)2', '1': '[Ni(4,4′-bpy)(3,4-H2bptc)(H2O)3]n(2)', '3': 'Mn2(2,2′-bpy)4(3,4-H2bptc)2'}","{'(1)': ['[Ni(4,4′-bpy)(3,4-H2bptc)(H2O)3]n(2)'], '(3)': ['Mn2(2,2′-bpy)4(3,4-H2bptc)2'], '3,4-H4bptc': ['3,3′,4,4′-biphenyltetracarboxylic'], '4,4′-bpy': ['4,4′-bipyridine'], '2,2′-bpy': ['2,2′-bipyridine']}"
10.1016/j.molstruc.2004.04.021,"['IQOYUI', 'IQOZAP']",2,2004,https://api.elsevier.com/content/article/pii/S0022286004003266,https://www.sciencedirect.com/science/article/pii/S0022286004003266,1,"{'1': '[Cd(μ-3,3′-bpp)2Br2]n', '2': '[Cd(μ-3,3′-bpp)(μ-SCN)2]n'}","{'1': ['[Cd(μ-3,3′-bpp)2Br2]n'], '2': ['[Cd(μ-3,3′-bpp)(μ-SCN)2]n']}"
10.1016/j.poly.2005.07.014,"['JEDGAB', 'JEDGEF']",2,2006,https://api.elsevier.com/content/article/pii/S0277538705004948,https://www.sciencedirect.com/science/article/pii/S0277538705004948,1,"{'2': '[Ag(pyr-gly)]·0.5H2O', '3': '[Ag(I-hip)]·1.25H2O'}",{}
10.1016/j.inoche.2021.108621,['ERISIK'],1,2021,https://api.elsevier.com/content/article/pii/S1387700321001805,https://www.sciencedirect.com/science/article/pii/S1387700321001805,1,{'1': '[N(CH3)4]3K2[Tb(C7H5O3)(H2O)2(α-PW11O39)]·10H2O'},{}
10.1016/j.inoche.2011.10.024,['QATXIU'],1,2012,https://api.elsevier.com/content/article/pii/S1387700311005235,https://www.sciencedirect.com/science/article/pii/S1387700311005235,1,{'1': '{[Cd5(bta)4]·6H2NMe2}n'},{}
10.1016/j.solidstatesciences.2007.04.006,"['SIJPUX', 'SIJQAE', 'SIJQEI']",3,2007,https://api.elsevier.com/content/article/pii/S1293255807000878,https://www.sciencedirect.com/science/article/pii/S1293255807000878,1,{},{}
10.1016/j.molstruc.2015.12.037,['SUZDEY'],1,2016,https://api.elsevier.com/content/article/pii/S0022286015305251,https://www.sciencedirect.com/science/article/pii/S0022286015305251,1,"{'I': '[Cu2(cis-H2bpta)2(4,4′-bipy)2]n·nH4bpta·2nH2O'}","{'I': ['[Cu2(cis-H2bpta)2(4,4′-bipy)2]n·nH4bpta·2nH2O']}"
10.1016/j.jssc.2008.09.018,"['HOQCAS', 'HOQCEW', 'HOQCIA', 'HOQCOG', 'HOQDAT']",5,2009,https://api.elsevier.com/content/article/pii/S0022459608004957,https://www.sciencedirect.com/science/article/pii/S0022459608004957,1,"{'2': 'Nd(L)(HL)(phen)', '5': '[Tb(L)(HL)(phen)(H2O)]2·2H2O', '6': '[Er3(L)4(OH)(phen)]2', '3': 'Sm(L)(HL)(phen)(H2O)', '4': 'Eu(L)(HL)(phen)(H2O)'}",{}
10.1016/j.poly.2015.01.023,['VOVTUX'],1,2015,https://api.elsevier.com/content/article/pii/S0277538715000480,https://www.sciencedirect.com/science/article/pii/S0277538715000480,1,"{'1': '[Cu2L2(H2O)(CH3OH)]·2H2O·CH3OH', '2': '[Cu2L2(H2O)4]·6H2O'}",{}
10.1016/j.jorganchem.2010.12.009,"['USEDOM', 'USEDUS', 'USEFAA']",3,2011,https://api.elsevier.com/content/article/pii/S0022328X10007667,https://www.sciencedirect.com/science/article/pii/S0022328X10007667,1,"{'1': '[Co(3-bpcb)(1,3-BDC)]·H2O', '2': '[Co(4-bpcb)(1,3-BDC)]·2H2O', '3': '[Cu(4-bpcb)(1,3-BDC)]2·0.5(4-bpcb)'}","{'4': ['N,N′-bis(4-pyridinecarboxamide)-1,4-benzene', '(–Cu1-4-bpcb–', '–Cu2–4-bpcb–', '–Cu1–4-bpcb–', '–Cu2–4-bpcb–and', '–Cu24-bpcb–and'], 'bpcb': ['N,N′-bis(4-pyridinecarboxamide)-1,4-benzene', 'N,N′-bis(3-pyridinecarboxamide)-1,4-benzene', '(–Cu1-4-bpcb–', '–Cu2–4-bpcb–', '–Cu1–4-bpcb–', '–Cu2–4-bpcb–and', '–Cu24-bpcb–and'], '3': ['N,N′-bis(3-pyridinecarboxamide)-1,4-benzene', '[Cu(4-bpcb)(1,3-BDC)]2·0.5(4-bpcb)', '2-CPE'], '1': ['[Co(3-bpcb)(1,3-BDC)]·H2O'], '2': ['[Co(4-bpcb)(1,3-BDC)]·2H2O', '(1-CPE']}"
10.1016/j.inoche.2016.05.022,"['USUMUS', 'USUNAZ']",2,2016,https://api.elsevier.com/content/article/pii/S138770031630168X,https://www.sciencedirect.com/science/article/pii/S138770031630168X,1,"{'1': '[Cd3(Tipa)2(1,2,3-btc)2]·2H2O·0.5(C2H5OH)', '2': '[Cd6(Tipa)2(1,2,3-btc)4(H2O)3]·3H2O'}","{'1': ['[Cd3(Tipa)2(1,2,3-btc)2]·2H2O·0.5(C2H5OH)'], '2': ['[Cd6(Tipa)2(1,2,3-btc)4(H2O)3]·3H2O']}"
10.1016/j.jssc.2015.09.027,"['TUTGIA', 'TUTGOG', 'TUTGUM']",3,2015,https://api.elsevier.com/content/article/pii/S0022459615301791,https://www.sciencedirect.com/science/article/pii/S0022459615301791,1,"{'1': '[Zn(1,4-bdc)(3,6-bmcz)]n', '2': '{[Zn(p-pda)(3,6-bmcz)]·1.5H2O}n', '3': '{[Zn(bpda)(3,6-bmcz)]·0.25H2O}n'}","{'1': ['[Zn(1,4-bdc)(3,6-bmcz)]n'], '2': ['{[Zn(p-pda)(3,6-bmcz)]·1.5H2O}n'], '3': ['{[Zn(bpda)(3,6-bmcz)]·0.25H2O}n']}"
10.1016/j.jorganchem.2014.11.027,['TUBWEU'],1,2015,https://api.elsevier.com/content/article/pii/S0022328X14005865,https://www.sciencedirect.com/science/article/pii/S0022328X14005865,1,"{'2': '[(H2O)Sn(C4H9)2(C14H4N2O8)Sn2(C4H9)6]·H2O', '3': '[(DMF)SnBu2(bptc)Sn2Bu6]·0.5DMF·0.5H2O', '2a': '[(CH3OH)Sn(C4H9)2(bptc)Sn2(C4H9)6]·H2O', '2b': '(C3H7NO)Sn(C4H9)2(bptc)Sn2(C4H9)6', '1': 'bptcH4·H2O'}",{}
10.1016/j.jssc.2017.12.005,"['YENVEV', 'YENWAS', 'YEPCII']",3,2018,https://api.elsevier.com/content/article/pii/S0022459617304930,https://www.sciencedirect.com/science/article/pii/S0022459617304930,1,"{'3': '[Cu3(dpdc)3(btb)2]n', '1': '[Zn(dpdc)(btb)0.5]n', '2': '[Cd(dpdc)(btb)0.5]n'}","{'dpdc': ['3,3′-diphenyldicarboxylate']}"
10.1016/j.ica.2005.09.059,['NEDMIT'],1,2006,https://api.elsevier.com/content/article/pii/S0020169305004780,https://www.sciencedirect.com/science/article/pii/S0020169305004780,1,{'1': '{[K(H2mna)2]+·[K(μ-OH)2]−·4H2O}n'},{}
10.1016/j.mcat.2018.08.011,"['MITNAH', 'MITNEL']",2,2018,https://api.elsevier.com/content/article/pii/S2468823118303286,https://www.sciencedirect.com/science/article/pii/S2468823118303286,1,{},"{'(BPY)': ['4,4-bipyridine']}"
10.1016/j.inoche.2008.07.005,['XOHNIS'],1,2008,https://api.elsevier.com/content/article/pii/S1387700308002827,https://www.sciencedirect.com/science/article/pii/S1387700308002827,1,{'1': '[CdL2(NO3)2]n'},{}
10.1016/j.inoche.2005.11.015,"['LEDQER', 'LEDQIV']",2,2006,https://api.elsevier.com/content/article/pii/S1387700305003886,https://www.sciencedirect.com/science/article/pii/S1387700305003886,1,"{'1': '[Cd(μ-Cl)2(HPz)2]n', '2': '[Cd(μ-1,3-SCN)2(HPz)2]n'}","{'2': ['[Cd(μ-1,3-SCN)2(HPz)2]n']}"
10.1016/j.ica.2006.06.037,['KEMGOZ'],1,2006,https://api.elsevier.com/content/article/pii/S0020169306003744,https://www.sciencedirect.com/science/article/pii/S0020169306003744,1,{},"{'1': ['N-acetylglycinate', 'N-acetylglycate']}"
10.1016/j.ica.2009.06.023,"['NUKHAD', 'NUKHEH', 'NUKHIL', 'NUKHOR']",4,2009,https://api.elsevier.com/content/article/pii/S0020169309003855,https://www.sciencedirect.com/science/article/pii/S0020169309003855,1,"{'1': 'Cu(dpa)CH3OH', '2': 'Ni(dpa)CH3OH', '3': 'Cu(bipy)2(Hdpa)2(H2O)2', '4': 'Ni(bipy)2(Hdpa)(H2O)2'}",{}
10.1016/j.jorganchem.2007.01.038,"['HIBLOU', 'HIBLUA']",2,2007,https://api.elsevier.com/content/article/pii/S0022328X07000885,https://www.sciencedirect.com/science/article/pii/S0022328X07000885,1,"{'1': 'SeO3(SnPh3)2', '2': '[(Ph3Sn)2O4Cr](CH3OH)'}","{'1': ['catena-(μ3-selenito)-bis(triphenyl-tin)'], '2': ['catena-(μ3-chromato)-methanol-bis(triphenyl-tin)']}"
10.1016/j.ica.2014.08.035,"['FUHPOP', 'TEJYAI01']",2,2014,https://api.elsevier.com/content/article/pii/S0020169314005350,https://www.sciencedirect.com/science/article/pii/S0020169314005350,1,"{'1': '{[Ag5(CF3COO)5(1,4-dcb)2].2(C6H6)}n', '2': '[Ag2(CF3SO3)2(1,4-dcb)2(μ-H2O)]n'}","{'1': ['{[Ag5(CF3COO)5(1,4-dcb)2].2(C6H6)}n'], '2': ['[Ag2(CF3SO3)2(1,4-dcb)2(μ-H2O)]n']}"
10.1016/j.molstruc.2018.06.037,"['IFAZAT', 'IFAZEX', 'IFAZIB', 'IFAZOH', 'IFAZUN']",5,2018,https://api.elsevier.com/content/article/pii/S0022286018307385,https://www.sciencedirect.com/science/article/pii/S0022286018307385,1,"{'1': '[CoDy(hmp)3(NO3)(N3)]n', '2': '[CoDy(hmp)3(NO3)(HCO2)]n', '3': '[CoTb(hmp)3(NO3)(N3)]n', '4': '[CoTb(hmp)3(NO3)(HCO2)]n', '5': '[NiDy(hmp)3(NO3)(N3)]n'}",{}
10.1016/j.solidstatesciences.2005.01.005,['PHXACE11'],1,2005,https://api.elsevier.com/content/article/pii/S1293255805000178,https://www.sciencedirect.com/science/article/pii/S1293255805000178,1,{'1': '[Co(O2C(CH2)OC6H5)2(H2O)2]n'},{}
10.1016/S0022-2860(00)00708-0,['QURKUJ'],1,2001,https://api.elsevier.com/content/article/pii/S0022286000007080,https://www.sciencedirect.com/science/article/pii/S0022286000007080,1,{},{}
10.1016/j.ica.2016.05.029,['UPOXEE'],1,2017,https://api.elsevier.com/content/article/pii/S0020169316302717,https://www.sciencedirect.com/science/article/pii/S0020169316302717,1,"{'2': '[La3.6Eu0.4(H6btp)2(H4btp)2(H8btp)(H2O)16]·12H2O', '3': '[La3.6Tb0.4(H6btp)2(H4btp)2(H8btp)(H2O)16]·12H2O', '1': '[La4(H6btp)2(H4btp)2(H8btp)(H2O)16]·12H2O'}",{}
10.1016/j.inoche.2008.03.025,['VODFEA'],1,2008,https://api.elsevier.com/content/article/pii/S1387700308001287,https://www.sciencedirect.com/science/article/pii/S1387700308001287,1,{},{}
10.1016/j.inoche.2015.12.020,"['XAKMEE', 'XAKMII']",2,2016,https://api.elsevier.com/content/article/pii/S1387700315301702,https://www.sciencedirect.com/science/article/pii/S1387700315301702,1,"{'1': 'Cd2(cdc)2(bmis)2', '2': '[Zn6(cdc)4(OH)4(bmis)4]·2H2O·4DMF'}",{}
10.1016/j.jssc.2009.07.059,"['CUMFOG', 'CUMFUM', 'CUMGAT', 'FUFYEL01']",4,2009,https://api.elsevier.com/content/article/pii/S0022459609003661,https://www.sciencedirect.com/science/article/pii/S0022459609003661,1,"{'3': '[Cu(L)2·0.5C2H5OH·H2O]n', '1': '[Co(L)2]n', '2': '[CuLN3]n'}","{'L': ['1H-imidazole-1-yl-acetic', '1H-benzimidazole-1-yl-acetic']}"
10.1016/j.solidstatesciences.2005.10.004,['CEDDIZ'],1,2006,https://api.elsevier.com/content/article/pii/S1293255805002670,https://www.sciencedirect.com/science/article/pii/S1293255805002670,1,{},{}
10.1016/S0277-5387(01)00657-X,['NEHXON'],1,2001,https://api.elsevier.com/content/article/pii/S027753870100657X,https://www.sciencedirect.com/science/article/pii/S027753870100657X,1,"{'1': '[Fe(pz)2]x', '2': '[Fe2(imid)4(bipy)]x', '3': '[Co2(imid)4(bipy)]x'}",{'2-meimid': ['2-methylimidazolate']}
10.1016/j.ica.2008.03.028,"['POLLOS', 'POLLUY', 'POLMAF', 'POLMEJ', 'POLMIN']",5,2008,https://api.elsevier.com/content/article/pii/S0020169308002089,https://www.sciencedirect.com/science/article/pii/S0020169308002089,1,"{'1': '[Cu(μ-ala)(im)(H2O)n](ClO4)n', '2': 'Cu(μ-ala)(pz)(μ-ClO4)', '3': '[Cu(μ-phe)(im)(H2O)]n(ClO4)n', '4': '[Cu(μ-gly)(H2O)(ClO4)]n', '5': '[Cu(μ-gly)(pz)(ClO4)]n', '6': '[Cu(μ-pro)(pz)(ClO4)]n'}",{}
10.1016/j.poly.2016.10.041,"['IYOQAQ', 'IYOQEU', 'IYOQIY']",3,2017,https://api.elsevier.com/content/article/pii/S0277538716305381,https://www.sciencedirect.com/science/article/pii/S0277538716305381,1,{},{}
10.1016/j.molstruc.2018.10.012,['KELVED02'],1,2019,https://api.elsevier.com/content/article/pii/S002228601831189X,https://www.sciencedirect.com/science/article/pii/S002228601831189X,1,"{'1': '(pipH2)[Ni(H2O)4(pht)2]·8H2O', '2': '(pipH2)[Co(H2O)4(pht)2]·8H2O', '3': '(pipH2)[Cu(H2O)4(pht)2]·8H2O', '3a': '(pipH2)Cu(pht)2', '4': '[Ni(im)6](pht)·H2O', '5': '[Co(im)6](pht)·H2O', '5a': 'Co(im)3(pht)(H2O)2', '6': '[Cu2(im)4(pht)2(H2O)]·H2O', '4.': '[Ni(im)6]pht·H2O'}",{}
10.1016/S1387-7003(00)00193-3,"['XIDQIK', 'XIDQOQ']",2,2001,https://api.elsevier.com/content/article/pii/S1387700300001933,https://www.sciencedirect.com/science/article/pii/S1387700300001933,1,"{'1': 'MnII(pyr)2(N(CN)2)2', '2': 'CoII(pyr)2(N(CN)2)2'}",{}
10.1016/j.dyepig.2015.06.035,"['DUHHEV', 'DUHHIZ', 'DUHHUL']",3,2015,https://api.elsevier.com/content/article/pii/S0143720815002533,https://www.sciencedirect.com/science/article/pii/S0143720815002533,1,"{'1': '{[Co(H2ttac)(phen)2]4H2O}n', '2': '{[Zn(H2ttac)(phen)2]4H2O}n', '4': '[Zn2(ttac)(DMZ)H2O]n', '(3)': '[Cu(H2ttac)(phen)]n', '(5)': '[Cd(ttac)(phen)H2O]n', '3': '[Cu(H2ttac)(phen)]n', '5': '[Cd(ttac)(phen)H2O]n'}",{}
10.1016/j.ica.2006.08.021,['TEZKIT'],1,2007,https://api.elsevier.com/content/article/pii/S0020169306005639,https://www.sciencedirect.com/science/article/pii/S0020169306005639,1,{'4': 'L3Zn–OH'},{}
10.1016/j.ica.2011.12.007,['LARRED'],1,2012,https://api.elsevier.com/content/article/pii/S002016931101005X,https://www.sciencedirect.com/science/article/pii/S002016931101005X,1,"{'3': '[Ag(1-H)2]PF6', '4': '[Ag(2-H)2]PF6', '7': '[Au(1-H)2]PF6', '8': '[Au(2-H)2]PF6', '5': 'Ag(I)–Ag(I)'}","{'1': ['1-methly-3-(2-picilyl)benzimidazoliumhehaflur-ophosphate'], '2': ['1-benzyl-3-picilylbenzimidazoliumhehaflurophosphate']}"
10.1016/j.ica.2019.119189,"['KOSYUP', 'KOSZAW']",2,2020,https://api.elsevier.com/content/article/pii/S0020169319312575,https://www.sciencedirect.com/science/article/pii/S0020169319312575,1,"{'1': '[Mn(L)(bipy)]n', '2': '[Mn2(L)2(phen)2]n'}",{}
10.1016/j.ica.2017.06.018,"['SAYWOH', 'SAYWUN']",2,2017,https://api.elsevier.com/content/article/pii/S0020169317307685,https://www.sciencedirect.com/science/article/pii/S0020169317307685,1,"{'1': '[Zn(2-NCP)(3-pyc)]n', '2': 'C26H15N5O4Cu'}",{'1': ['[Zn(2-NCP)(3-pyc)]n']}
10.1016/j.jssc.2020.121265,"['OHUNIR', 'OHUNOX', 'OHUNUD']",3,2020,https://api.elsevier.com/content/article/pii/S0022459620300955,https://www.sciencedirect.com/science/article/pii/S0022459620300955,1,"{'1': '{[Zn2(L)(TBIP)1.5(OH)]·H2O}n', '2': '[Zn(L)(DBT)]n', '3': '[Zn(L)0.5(MIP)]n'}",{}
10.1016/j.poly.2009.11.011,"['LUPTAS', 'LUPTEW', 'LUPTIA', 'LUPTOG']",4,2010,https://api.elsevier.com/content/article/pii/S0277538709007190,https://www.sciencedirect.com/science/article/pii/S0277538709007190,1,"{'1': '[Zn2(3-abpt)(beta)(DMF)(H2O)2]n·nH2O', '2': '[Zn(3-abpt)(ip)]n·3nH2O', '3': '[Zn(3-abpt)(ip)(H2O)2]n·2nH2O', '4': '[Cu2(3-abpt)2(C6H5COO)4(HO2)2]n·2nH2O'}","{'1': ['[Zn2(3-abpt)(beta)(DMF)(H2O)2]n·nH2O'], '2': ['[Zn(3-abpt)(ip)]n·3nH2O'], '3': ['[Zn(3-abpt)(ip)(H2O)2]n·2nH2O'], '4': ['[Cu2(3-abpt)2(C6H5COO)4(H2O)2]n·2nH2O', '[Cu2(3-abpt)2(C6H5COO)4(HO2)2]n·2nH2O']}"
